,in,out,fee
10103,2022-07-10 10:43:39,2022-07-10 10:54:13,77
10104,2022-07-10 11:00:26,2022-07-10 11:25:44,154
10105,2022-07-10 11:06:09,2022-07-10 18:28:25,1500
10106,2022-07-10 11:09:47,2022-07-10 11:18:17,77
10107,2022-07-10 11:10:10,2022-07-10 11:20:38,77
10108,2022-07-10 11:34:51,2022-07-10 11:45:12,77
10109,2022-07-10 12:00:07,2022-07-10 12:47:48,308
10110,2022-07-10 12:40:31,2022-07-10 12:47:03,77
10111,2022-07-10 13:18:42,2022-07-10 14:28:50,385
10112,2022-07-10 13:34:23,2022-07-10 14:37:51,385
10113,2022-07-10 13:48:13,2022-07-10 13:56:37,77
10114,2022-07-10 13:54:33,2022-07-10 20:55:27,1500
10115,2022-07-10 14:11:37,2022-07-10 16:52:04,847
10116,2022-07-10 14:36:59,2022-07-10 15:34:44,308
10117,2022-07-10 14:56:13,2022-07-10 17:18:17,770
10118,2022-07-10 14:57:18,2022-07-10 15:49:00,308
10119,2022-07-10 14:59:48,2022-07-10 16:20:51,462
10120,2022-07-10 15:13:43,2022-07-10 15:26:28,77
10121,2022-07-10 15:35:54,2022-07-10 17:29:48,616
10122,2022-07-10 15:38:39,2022-07-10 15:46:08,77
10123,2022-07-10 15:44:56,2022-07-10 15:59:10,77
10124,2022-07-10 15:46:14,2022-07-10 15:54:43,77
10125,2022-07-10 15:49:14,2022-07-10 15:56:55,77
10126,2022-07-10 15:53:28,2022-07-10 16:03:17,77
10127,2022-07-10 15:56:51,2022-07-10 16:33:22,231
10128,2022-07-10 16:21:47,2022-07-10 16:34:34,77
10129,2022-07-10 16:51:45,2022-07-10 17:08:29,154
10130,2022-07-10 17:25:47,2022-07-10 17:35:08,77
10131,2022-07-10 17:44:45,2022-07-10 19:40:41,616
10132,2022-07-10 17:45:40,2022-07-10 19:40:13,616
10133,2022-07-10 17:54:42,2022-07-10 18:10:39,154
10134,2022-07-10 17:59:24,2022-07-10 18:10:30,77
10135,2022-07-10 18:04:05,2022-07-10 18:15:35,77
10136,2022-07-10 18:11:06,2022-07-10 18:19:08,77
10137,2022-07-10 18:26:53,2022-07-10 19:31:07,385
10138,2022-07-10 18:29:16,2022-07-10 19:45:36,462
10139,2022-07-10 18:31:59,2022-07-10 18:42:09,77
10140,2022-07-10 18:36:10,2022-07-10 18:56:57,154
10141,2022-07-10 18:43:43,2022-07-10 18:57:05,77
10142,2022-07-10 18:50:45,2022-07-10 19:00:37,77
10143,2022-07-10 18:52:51,2022-07-10 18:58:31,77
10144,2022-07-10 20:11:24,2022-07-10 20:20:27,77
10145,2022-07-10 21:19:16,2022-07-10 21:42:05,154
10146,2022-07-10 21:21:43,2022-07-10 21:35:10,77
10147,2022-07-10 21:21:50,2022-07-10 21:34:44,77
10148,2022-07-10 22:00:34,2022-07-10 23:13:13,385
10149,2022-07-10 22:03:33,2022-07-10 22:10:49,77
10150,2022-07-10 22:27:50,2022-07-10 22:41:49,77
10151,2022-07-10 22:55:36,2022-07-10 23:23:09,154
10152,2022-07-10 23:23:47,2022-07-10 23:37:06,77
10153,2022-07-11 00:47:46,2022-07-11 01:19:00,231
10154,2022-07-11 02:42:28,2022-07-11 03:00:13,154
10155,2022-07-11 03:21:26,2022-07-11 03:32:28,77
10156,2022-07-11 05:22:14,2022-07-11 05:28:48,77
10157,2022-07-11 07:19:47,2022-07-11 07:27:29,77
10158,2022-07-11 07:24:08,2022-07-11 07:51:35,154
10159,2022-07-11 07:53:11,2022-07-11 09:30:36,539
10160,2022-07-11 07:59:13,2022-07-11 08:01:38,0
10161,2022-07-11 08:12:53,2022-07-11 08:21:31,77
10162,2022-07-11 08:20:49,2022-07-11 08:42:03,154
10163,2022-07-11 08:23:11,2022-07-11 08:36:46,77
10164,2022-07-11 08:30:50,2022-07-11 08:40:39,77
10165,2022-07-11 08:31:43,2022-07-11 08:34:24,77
10166,2022-07-11 08:39:27,2022-07-11 08:49:41,77
10167,2022-07-11 08:44:37,2022-07-11 08:55:59,77
10168,2022-07-11 08:44:39,2022-07-11 08:54:16,77
10169,2022-07-11 09:06:51,2022-07-11 09:07:12,77
10170,2022-07-11 09:07:25,2022-07-11 09:16:33,77
10171,2022-07-11 09:08:32,2022-07-11 09:21:48,77
10172,2022-07-11 09:19:08,2022-07-11 09:25:24,77
10173,2022-07-11 09:23:42,2022-07-11 09:28:39,77
10174,2022-07-11 09:30:01,2022-07-11 09:43:58,77
10175,2022-07-11 09:35:56,2022-07-11 09:50:09,77
10176,2022-07-11 09:59:44,2022-07-11 10:08:54,77
10177,2022-07-11 10:09:26,2022-07-11 10:17:36,77
10178,2022-07-11 10:28:30,2022-07-11 10:39:43,77
10179,2022-07-11 10:40:05,2022-07-11 10:45:33,77
10180,2022-07-11 10:41:07,2022-07-11 10:50:49,77
10181,2022-07-11 11:48:46,2022-07-11 12:24:12,231
10182,2022-07-11 12:04:01,2022-07-11 12:31:18,154
10183,2022-07-11 12:36:13,2022-07-11 15:06:57,847
10184,2022-07-11 13:28:15,2022-07-11 13:31:36,77
10185,2022-07-11 13:52:14,2022-07-11 14:01:20,77
10186,2022-07-11 14:17:55,2022-07-11 14:26:18,77
10187,2022-07-11 14:21:46,2022-07-11 14:57:07,231
10188,2022-07-11 14:48:19,2022-07-11 14:58:20,77
10189,2022-07-11 15:10:03,2022-07-11 15:15:27,77
10190,2022-07-11 15:56:33,2022-07-11 16:13:13,154
10191,2022-07-11 16:13:16,2022-07-11 16:19:11,77
10192,2022-07-11 16:16:26,2022-07-11 16:37:52,154
10193,2022-07-11 16:22:13,2022-07-11 16:30:07,77
10194,2022-07-11 17:23:01,2022-07-11 17:32:19,77
10195,2022-07-11 17:24:01,2022-07-11 17:34:34,77
10196,2022-07-11 17:33:00,2022-07-11 17:39:54,77
10197,2022-07-11 17:37:08,2022-07-11 17:50:09,77
10198,2022-07-11 17:40:52,2022-07-11 17:49:41,77
10199,2022-07-11 17:42:40,2022-07-11 17:54:56,77
10200,2022-07-11 18:06:12,2022-07-11 18:13:33,77
10201,2022-07-11 18:35:25,2022-07-11 19:00:15,154
10202,2022-07-11 18:39:34,2022-07-11 19:10:33,231
10203,2022-07-11 18:47:30,2022-07-11 18:52:45,77
10204,2022-07-11 19:40:31,2022-07-11 20:26:42,308
10205,2022-07-11 19:55:15,2022-07-11 20:00:46,77
10206,2022-07-11 20:16:53,2022-07-11 20:34:53,154
10207,2022-07-11 20:28:14,2022-07-11 22:11:31,539
10208,2022-07-11 20:28:53,2022-07-11 20:54:00,154
10209,2022-07-11 20:30:26,2022-07-11 21:36:35,385
10210,2022-07-11 20:36:02,2022-07-12 12:15:45,3000
10211,2022-07-11 21:19:46,2022-07-11 21:34:48,154
10212,2022-07-11 21:38:04,2022-07-11 21:50:49,77
10213,2022-07-11 21:41:23,2022-07-11 21:50:50,77
10214,2022-07-11 21:55:24,2022-07-11 22:08:25,77
10215,2022-07-11 22:03:24,2022-07-11 22:10:41,77
10216,2022-07-11 22:11:18,2022-07-11 22:28:21,154
10217,2022-07-11 22:55:15,2022-07-11 23:03:42,77
10218,2022-07-11 23:09:17,2022-07-11 23:16:32,77
10219,2022-07-11 23:43:13,2022-07-11 23:54:26,77
10220,2022-07-11 23:54:21,2022-07-12 00:20:09,154
10221,2022-07-12 01:15:17,2022-07-12 01:30:23,154
10222,2022-07-12 06:05:31,2022-07-12 06:12:15,77
10223,2022-07-12 06:41:26,2022-07-12 07:10:42,154
10224,2022-07-12 06:49:23,2022-07-12 06:58:33,77
10225,2022-07-12 06:56:51,2022-07-12 07:07:32,77
10226,2022-07-12 07:18:42,2022-07-12 07:53:42,231
10227,2022-07-12 07:26:23,2022-07-12 07:36:43,77
10228,2022-07-12 07:32:18,2022-07-12 07:46:34,77
10229,2022-07-12 07:40:29,2022-07-12 07:49:03,77
10230,2022-07-12 07:47:18,2022-07-12 08:00:19,77
10231,2022-07-12 07:47:34,2022-07-12 07:55:04,77
10232,2022-07-12 07:57:21,2022-07-12 08:06:16,77
10233,2022-07-12 08:00:11,2022-07-12 08:19:08,154
10234,2022-07-12 08:03:25,2022-07-12 08:13:54,77
10235,2022-07-12 08:03:44,2022-07-12 08:09:05,77
10236,2022-07-12 08:07:52,2022-07-12 08:27:04,154
10237,2022-07-12 08:31:22,2022-07-12 08:34:03,77
10238,2022-07-12 08:47:40,2022-07-12 08:59:51,77
10239,2022-07-12 09:00:58,2022-07-12 09:09:22,77
10240,2022-07-12 09:03:42,2022-07-12 09:10:35,77
10241,2022-07-12 09:04:21,2022-07-12 09:12:52,77
10242,2022-07-12 09:05:06,2022-07-12 09:29:49,154
10243,2022-07-12 09:09:36,2022-07-12 09:23:42,77
10244,2022-07-12 09:27:49,2022-07-12 09:30:10,77
10245,2022-07-12 10:13:39,2022-07-12 10:28:36,77
10246,2022-07-12 10:25:43,2022-07-12 10:48:15,154
10247,2022-07-12 10:27:49,2022-07-12 10:48:11,154
10248,2022-07-12 10:30:04,2022-07-12 10:41:56,77
10249,2022-07-12 10:52:04,2022-07-12 11:01:09,77
10250,2022-07-12 11:31:37,2022-07-12 11:37:24,77
10251,2022-07-12 11:51:46,2022-07-12 12:01:09,77
10252,2022-07-12 13:03:15,2022-07-12 14:11:12,385
10253,2022-07-12 13:08:12,2022-07-12 13:17:35,77
10254,2022-07-12 13:14:34,2022-07-12 13:26:43,77
10255,2022-07-12 14:11:16,2022-07-12 14:40:45,154
10256,2022-07-12 14:35:08,2022-07-12 14:35:35,0
10257,2022-07-12 14:35:44,2022-07-12 14:44:33,77
10258,2022-07-12 16:03:22,2022-07-12 16:10:29,77
10259,2022-07-12 16:23:01,2022-07-12 16:41:37,154
10260,2022-07-12 16:54:26,2022-07-12 17:05:12,77
10261,2022-07-12 17:01:02,2022-07-12 17:13:20,77
10262,2022-07-12 17:32:50,2022-07-12 17:51:04,154
10263,2022-07-12 17:35:50,2022-07-12 17:58:22,154
10264,2022-07-12 17:45:57,2022-07-12 17:59:44,77
10265,2022-07-12 17:46:11,2022-07-12 18:13:49,154
10266,2022-07-12 17:47:38,2022-07-12 17:58:55,77
10267,2022-07-12 17:47:55,2022-07-12 18:13:44,154
10268,2022-07-12 17:48:23,2022-07-12 17:57:59,77
10269,2022-07-12 18:06:40,2022-07-12 18:14:23,77
10270,2022-07-12 19:04:02,2022-07-12 19:14:14,77
10271,2022-07-12 19:24:08,2022-07-12 19:31:40,77
10272,2022-07-12 20:27:01,2022-07-12 20:37:49,77
10273,2022-07-13 00:48:14,2022-07-13 01:02:36,77
10274,2022-07-13 08:02:28,2022-07-13 08:13:39,77
10275,2022-07-13 08:05:27,2022-07-13 08:16:40,77
10276,2022-07-13 08:10:37,2022-07-13 08:17:52,77
10277,2022-07-13 08:22:15,2022-07-13 08:30:08,77
10278,2022-07-13 08:23:34,2022-07-13 08:37:06,77
10279,2022-07-13 08:38:59,2022-07-13 08:48:45,77
10280,2022-07-13 08:39:28,2022-07-13 08:52:59,77
10281,2022-07-13 08:42:08,2022-07-13 08:51:34,77
10282,2022-07-13 08:49:43,2022-07-13 08:57:09,77
10283,2022-07-13 09:58:04,2022-07-13 10:09:54,77
10284,2022-07-13 10:00:59,2022-07-13 10:10:56,77
10285,2022-07-13 10:20:53,2022-07-13 12:13:39,616
10286,2022-07-13 10:34:33,2022-07-13 10:43:30,77
10287,2022-07-13 11:08:30,2022-07-13 11:18:43,77
10288,2022-07-13 11:39:47,2022-07-13 11:47:32,77
10289,2022-07-13 11:49:16,2022-07-13 11:58:05,77
10290,2022-07-13 11:50:29,2022-07-13 12:17:24,154
10291,2022-07-13 13:42:01,2022-07-13 14:02:58,154
10292,2022-07-13 14:34:11,2022-07-13 14:44:36,77
10293,2022-07-13 15:38:10,2022-07-13 15:47:06,77
10294,2022-07-13 16:25:29,2022-07-13 16:35:45,77
10295,2022-07-13 16:40:26,2022-07-13 16:52:53,77
10296,2022-07-13 16:40:53,2022-07-13 16:48:46,77
10297,2022-07-13 17:32:09,2022-07-13 17:45:26,77
10298,2022-07-13 17:35:47,2022-07-13 17:55:52,154
10299,2022-07-13 17:47:46,2022-07-13 18:01:24,77
10300,2022-07-13 17:52:25,2022-07-13 19:04:21,385
10301,2022-07-13 18:05:28,2022-07-13 18:25:10,154
10302,2022-07-13 18:05:29,2022-07-13 18:25:16,154
10303,2022-07-13 18:11:52,2022-07-13 18:21:51,77
10304,2022-07-13 18:14:05,2022-07-13 18:24:07,77
10305,2022-07-13 18:17:56,2022-07-13 18:41:11,154
10306,2022-07-13 18:26:32,2022-07-13 18:32:54,77
10307,2022-07-13 18:31:02,2022-07-13 18:43:58,77
10308,2022-07-13 18:38:00,2022-07-13 19:01:38,154
10309,2022-07-13 18:43:49,2022-07-13 18:49:51,77
10310,2022-07-13 18:47:40,2022-07-13 18:56:35,77
10311,2022-07-13 18:53:50,2022-07-13 19:03:27,77
10312,2022-07-13 19:26:02,2022-07-13 19:48:39,154
10313,2022-07-13 19:33:09,2022-07-13 19:38:06,77
10314,2022-07-13 20:05:30,2022-07-13 20:13:16,77
10315,2022-07-13 20:25:54,2022-07-13 20:35:54,77
10316,2022-07-13 20:41:10,2022-07-13 20:50:14,77
10317,2022-07-13 21:02:52,2022-07-13 21:51:03,308
10318,2022-07-13 21:28:09,2022-07-14 12:50:18,77
10319,2022-07-13 21:47:11,2022-07-13 21:55:20,77
10320,2022-07-13 22:49:55,2022-07-13 23:08:10,154
10321,2022-07-13 23:44:03,2022-07-13 23:56:15,77
10322,2022-07-13 23:45:10,2022-07-13 23:59:45,77
10323,2022-07-14 02:05:36,2022-07-14 02:17:05,77
10324,2022-07-14 05:05:52,2022-07-14 05:16:09,77
10325,2022-07-14 06:04:46,2022-07-14 06:11:12,77
10326,2022-07-14 06:47:58,2022-07-14 06:55:18,77
10327,2022-07-14 06:49:29,2022-07-14 06:56:53,77
10328,2022-07-14 06:52:47,2022-07-14 06:59:46,77
10329,2022-07-14 07:21:02,2022-07-14 07:29:56,77
10330,2022-07-14 07:35:07,2022-07-14 07:42:23,77
10331,2022-07-14 07:38:46,2022-07-14 07:48:53,77
10332,2022-07-14 07:41:42,2022-07-14 07:49:40,77
10333,2022-07-14 07:57:47,2022-07-14 08:06:38,77
10334,2022-07-14 07:59:30,2022-07-14 08:20:39,154
10335,2022-07-14 08:06:48,2022-07-14 08:22:44,154
10336,2022-07-14 08:08:03,2022-07-14 08:16:19,77
10337,2022-07-14 08:23:22,2022-07-14 08:44:50,154
10338,2022-07-14 09:33:17,2022-07-14 09:44:20,77
10339,2022-07-14 10:01:58,2022-07-14 10:10:09,77
10340,2022-07-14 10:16:48,2022-07-14 10:26:57,77
10341,2022-07-14 10:18:35,2022-07-14 11:02:37,231
10342,2022-07-14 10:28:23,2022-07-14 11:45:50,462
10343,2022-07-14 10:37:00,2022-07-14 14:43:50,1309
10344,2022-07-14 11:47:16,2022-07-14 18:17:10,1500
10345,2022-07-14 12:13:02,2022-07-14 12:24:30,77
10346,2022-07-14 12:24:30,2022-07-14 12:37:43,77
10347,2022-07-14 12:33:03,2022-07-14 15:44:23,1001
10348,2022-07-14 12:43:16,2022-07-14 12:50:28,77
10349,2022-07-14 12:44:55,2022-07-14 12:51:25,77
10350,2022-07-14 12:45:26,2022-07-14 13:15:33,231
10351,2022-07-14 12:46:13,2022-07-14 13:15:20,154
10352,2022-07-14 13:35:46,2022-07-14 16:20:18,847
10353,2022-07-14 13:39:27,2022-07-14 21:31:58,1500
10354,2022-07-14 13:45:55,2022-07-14 15:01:21,462
10355,2022-07-14 14:20:28,2022-07-14 17:39:52,1078
10356,2022-07-14 14:50:43,2022-07-14 15:04:48,77
10357,2022-07-14 15:59:43,2022-07-15 17:20:14,462
10358,2022-07-14 16:09:16,2022-07-14 16:30:02,154
10359,2022-07-14 16:26:39,2022-07-14 16:40:33,77
10360,2022-07-14 16:40:12,2022-07-14 17:06:56,154
10361,2022-07-14 16:47:45,2022-07-14 16:58:24,77
10362,2022-07-14 17:05:12,2022-07-14 17:27:20,154
10363,2022-07-14 17:18:11,2022-07-14 17:25:44,77
10364,2022-07-14 17:20:32,2022-07-14 19:30:21,693
10365,2022-07-14 17:35:02,2022-07-14 18:14:31,231
10366,2022-07-14 17:53:14,2022-07-14 18:02:34,77
10367,2022-07-14 18:06:12,2022-07-14 18:50:48,231
10368,2022-07-14 18:09:45,2022-07-14 18:17:32,77
10369,2022-07-14 18:14:08,2022-07-14 18:27:44,77
10370,2022-07-14 18:14:26,2022-07-14 18:27:07,77
10371,2022-07-14 18:35:55,2022-07-14 18:44:38,77
10372,2022-07-14 18:38:45,2022-07-14 18:50:42,77
10373,2022-07-14 22:14:27,2022-07-14 22:21:58,77
10374,2022-07-14 22:18:42,2022-07-14 22:30:16,77
10375,2022-07-14 22:23:11,2022-07-14 22:33:34,77
10376,2022-07-14 22:33:22,2022-07-14 22:48:21,77
10377,2022-07-14 22:35:22,2022-07-14 22:55:45,154
10378,2022-07-14 22:50:13,2022-07-14 22:58:17,77
10379,2022-07-14 23:14:19,2022-07-14 23:25:28,77
10380,2022-07-15 03:18:22,2022-07-15 03:34:33,154
10381,2022-07-15 06:06:42,2022-07-15 06:13:23,77
10382,2022-07-15 07:12:12,2022-07-15 07:18:47,77
10383,2022-07-15 07:32:53,2022-07-15 07:47:25,77
10384,2022-07-15 07:34:34,2022-07-15 07:43:31,77
10385,2022-07-15 07:40:18,2022-07-15 07:53:53,77
10386,2022-07-15 07:57:05,2022-07-15 08:17:27,154
10387,2022-07-15 07:58:54,2022-07-15 09:18:29,462
10388,2022-07-15 08:05:07,2022-07-15 08:16:36,77
10389,2022-07-15 08:07:41,2022-07-15 08:15:51,77
10390,2022-07-15 08:12:05,2022-07-15 08:21:35,77
10391,2022-07-15 08:13:27,2022-07-15 08:39:16,154
10392,2022-07-15 08:20:54,2022-07-15 08:25:56,77
10393,2022-07-15 08:39:32,2022-07-15 08:46:50,77
10394,2022-07-15 08:41:08,2022-07-15 08:52:11,77
10395,2022-07-15 08:42:49,2022-07-15 08:51:56,77
10396,2022-07-15 08:48:30,2022-07-15 08:57:30,77
10397,2022-07-15 09:09:30,2022-07-15 09:23:30,77
10398,2022-07-15 09:11:41,2022-07-15 09:31:04,154
10399,2022-07-15 10:00:27,2022-07-15 10:11:39,77
10400,2022-07-15 10:08:01,2022-07-15 10:15:25,77
10401,2022-07-15 10:35:31,2022-07-15 10:42:18,77
10402,2022-07-15 10:58:08,2022-07-15 12:11:20,385
10403,2022-07-15 13:07:19,2022-07-15 13:15:23,77
10404,2022-07-15 13:15:31,2022-07-15 13:30:57,154
10405,2022-07-15 13:24:06,2022-07-15 16:33:39,1001
10406,2022-07-15 13:58:26,2022-07-15 14:17:41,154
10407,2022-07-15 14:00:14,2022-07-15 14:08:29,77
10408,2022-07-15 14:33:52,2022-07-15 14:43:50,77
10409,2022-07-15 16:02:08,2022-07-15 16:20:44,154
10410,2022-07-15 18:10:23,2022-07-15 18:21:04,77
10411,2022-07-15 18:20:39,2022-07-15 18:31:00,77
10412,2022-07-15 18:28:59,2022-07-15 18:37:27,77
10413,2022-07-15 20:12:07,2022-07-15 20:21:11,77
10414,2022-07-15 21:10:57,2022-07-15 21:23:21,77
10415,2022-07-15 21:18:40,2022-07-15 21:25:19,77
10416,2022-07-15 21:18:57,2022-07-15 21:24:03,77
10417,2022-07-15 21:19:03,2022-07-15 21:24:16,77
10418,2022-07-15 21:26:33,2022-07-15 21:44:00,154
10419,2022-07-15 21:53:54,2022-07-15 22:05:21,77
10420,2022-07-15 22:41:53,2022-07-15 23:01:07,154
10421,2022-07-15 22:49:54,2022-07-15 23:01:20,77
10422,2022-07-15 22:54:10,2022-07-15 23:02:30,77
10423,2022-07-15 23:00:39,2022-07-15 23:30:00,154
10424,2022-07-15 23:10:10,2022-07-15 23:18:15,77
10425,2022-07-15 23:21:24,2022-07-15 23:28:13,77
10426,2022-07-15 23:44:18,2022-07-15 23:53:02,77
10427,2022-07-16 00:08:18,2022-07-16 00:20:22,77
10428,2022-07-16 00:09:39,2022-07-16 00:20:28,77
10429,2022-07-16 00:15:38,2022-07-16 00:34:41,154
10430,2022-07-16 01:01:59,2022-07-16 01:13:27,77
10431,2022-07-16 01:02:04,2022-07-16 01:13:23,77
10432,2022-07-16 03:35:17,2022-07-16 03:43:07,77
10433,2022-07-16 05:42:41,2022-07-16 05:49:26,77
10434,2022-07-16 08:08:03,2022-07-16 08:15:45,77
10435,2022-07-16 08:11:31,2022-07-16 08:19:58,77
10436,2022-07-16 08:15:29,2022-07-16 08:23:27,77
10437,2022-07-16 08:23:57,2022-07-16 08:32:26,77
10438,2022-07-16 08:49:05,2022-07-16 08:57:13,77
10439,2022-07-16 08:53:56,2022-07-16 09:03:43,77
10440,2022-07-16 09:11:19,2022-07-16 09:19:46,77
10441,2022-07-16 09:40:46,2022-07-16 09:50:49,77
10442,2022-07-16 09:44:39,2022-07-16 09:51:02,77
10443,2022-07-16 09:56:52,2022-07-16 11:18:54,462
10444,2022-07-16 09:56:57,2022-07-16 11:18:51,462
10445,2022-07-16 10:00:09,2022-07-16 10:15:06,77
10446,2022-07-16 10:19:26,2022-07-16 10:36:32,154
10447,2022-07-16 10:29:27,2022-07-16 10:44:23,77
10448,2022-07-16 10:32:00,2022-07-16 11:08:53,231
10449,2022-07-16 10:34:17,2022-07-16 10:44:40,77
10450,2022-07-16 11:23:26,2022-07-16 11:40:17,154
10451,2022-07-16 11:24:03,2022-07-16 11:40:27,154
10452,2022-07-16 12:11:47,2022-07-16 12:17:44,77
10453,2022-07-16 12:25:57,2022-07-16 12:34:24,77
10454,2022-07-16 12:36:10,2022-07-16 12:44:25,77
10455,2022-07-16 13:08:02,2022-07-16 13:46:19,231
10456,2022-07-16 13:15:55,2022-07-16 13:25:47,77
10457,2022-07-16 13:29:43,2022-07-16 13:50:45,154
10458,2022-07-16 13:34:18,2022-07-16 14:02:18,154
10459,2022-07-16 13:34:23,2022-07-16 14:02:12,154
10460,2022-07-16 13:46:22,2022-07-16 14:01:52,154
10461,2022-07-16 13:54:07,2022-07-16 13:57:05,77
10462,2022-07-16 13:55:28,2022-07-16 14:04:15,77
10463,2022-07-16 14:03:22,2022-07-16 14:15:51,77
10464,2022-07-16 14:11:13,2022-07-16 14:27:42,154
10465,2022-07-16 14:33:06,2022-07-16 14:47:02,77
10466,2022-07-16 15:09:10,2022-07-16 15:23:55,77
10467,2022-07-16 15:12:59,2022-07-16 15:29:57,154
10468,2022-07-16 15:17:12,2022-07-16 15:25:05,77
10469,2022-07-16 15:24:41,2022-07-16 15:38:30,77
10470,2022-07-16 15:25:47,2022-07-16 15:37:05,77
10471,2022-07-16 15:34:56,2022-07-16 15:50:07,154
10472,2022-07-16 15:42:48,2022-07-17 12:46:41,4500
10473,2022-07-16 15:43:32,2022-07-16 15:51:04,77
10474,2022-07-16 16:32:08,2022-07-16 17:07:34,231
10475,2022-07-16 16:48:50,2022-07-16 17:06:39,154
10476,2022-07-16 17:18:50,2022-07-16 17:25:49,77
10477,2022-07-16 17:50:07,2022-07-16 18:01:46,77
10478,2022-07-16 17:55:49,2022-07-16 19:56:42,693
10479,2022-07-16 18:01:12,2022-07-16 18:09:49,77
10480,2022-07-16 18:10:44,2022-07-16 18:18:13,77
10481,2022-07-16 18:12:26,2022-07-16 18:21:14,77
10482,2022-07-16 18:18:48,2022-07-16 18:34:36,154
10483,2022-07-16 18:47:40,2022-07-16 18:55:44,77
10484,2022-07-16 19:09:04,2022-07-16 19:19:40,77
10485,2022-07-16 19:20:55,2022-07-16 19:30:46,77
10486,2022-07-16 20:12:08,2022-07-16 20:22:42,77
10487,2022-07-16 20:47:15,2022-07-16 20:55:34,77
10488,2022-07-16 20:59:12,2022-07-16 21:10:03,77
10489,2022-07-16 21:52:09,2022-07-16 21:59:07,77
10490,2022-07-16 22:10:28,2022-07-16 22:26:35,154
10491,2022-07-16 22:10:34,2022-07-16 22:24:01,77
10492,2022-07-16 22:10:47,2022-07-16 22:34:13,154
10493,2022-07-16 22:21:19,2022-07-16 22:27:09,77
10494,2022-07-16 22:24:26,2022-07-16 22:31:13,77
10495,2022-07-16 22:31:43,2022-07-16 22:40:44,77
10496,2022-07-16 22:33:34,2022-07-16 22:43:59,77
10497,2022-07-16 22:50:53,2022-07-16 22:56:50,77
10498,2022-07-16 23:02:34,2022-07-16 23:09:10,77
10499,2022-07-16 23:22:16,2022-07-16 23:25:03,77
10500,2022-07-17 00:52:03,2022-07-17 01:07:03,77
10501,2022-07-17 00:58:32,2022-07-17 01:09:43,77
10502,2022-07-17 03:06:26,2022-07-17 03:17:06,77
10503,2022-07-17 06:45:16,2022-07-17 06:56:03,77
10504,2022-07-17 07:21:14,2022-07-17 07:46:12,154
10505,2022-07-17 07:30:57,2022-07-17 07:41:59,77
10506,2022-07-17 08:27:56,2022-07-17 09:58:58,539
10507,2022-07-17 08:53:04,2022-07-17 08:59:42,77
10508,2022-07-17 09:10:46,2022-07-17 09:18:24,77
10509,2022-07-17 09:11:33,2022-07-17 09:22:15,77
10510,2022-07-17 09:23:57,2022-07-17 10:19:05,308
10511,2022-07-17 09:34:07,2022-07-17 10:06:17,231
10512,2022-07-17 09:39:32,2022-07-17 09:50:00,77
10513,2022-07-17 09:59:06,2022-07-17 11:45:13,616
10514,2022-07-17 10:01:33,2022-07-17 10:13:25,77
10515,2022-07-17 10:21:00,2022-07-17 10:27:32,77
10516,2022-07-17 10:25:21,2022-07-17 10:46:05,154
10517,2022-07-17 10:34:57,2022-07-17 10:43:22,77
10518,2022-07-17 11:07:51,2022-07-17 11:22:51,77
10519,2022-07-17 11:09:38,2022-07-17 11:22:19,77
10520,2022-07-17 11:12:16,2022-07-17 11:28:04,154
10521,2022-07-17 11:20:13,2022-07-17 12:28:21,385
10522,2022-07-17 11:49:02,2022-07-17 14:07:49,770
10523,2022-07-17 11:56:16,2022-07-17 17:57:03,1500
10524,2022-07-17 11:57:18,2022-07-17 12:12:05,77
10525,2022-07-17 11:59:37,2022-07-17 12:24:31,154
10526,2022-07-17 12:10:49,2022-07-17 12:47:53,231
10527,2022-07-17 12:24:26,2022-07-17 14:13:54,616
10528,2022-07-17 12:35:31,2022-07-17 13:12:53,231
10529,2022-07-17 12:42:51,2022-07-17 12:54:38,77
10530,2022-07-17 12:58:31,2022-07-17 13:27:41,154
10531,2022-07-17 12:58:40,2022-07-17 13:08:39,77
10532,2022-07-17 12:58:41,2022-07-17 13:27:29,154
10533,2022-07-17 13:02:20,2022-07-17 13:12:54,77
10534,2022-07-17 13:09:21,2022-07-17 13:21:21,77
10535,2022-07-17 13:29:56,2022-07-17 13:43:08,77
10536,2022-07-17 13:36:24,2022-07-17 16:28:21,924
10537,2022-07-17 13:39:44,2022-07-17 18:14:44,1463
10538,2022-07-17 13:41:02,2022-07-17 16:04:34,770
10539,2022-07-17 13:44:16,2022-07-17 16:27:51,847
10540,2022-07-17 13:58:52,2022-07-17 14:12:53,77
10541,2022-07-17 14:03:13,2022-07-17 15:19:45,462
10542,2022-07-17 14:03:51,2022-07-17 14:21:21,154
10543,2022-07-17 14:32:20,2022-07-17 14:48:14,154
10544,2022-07-17 14:32:28,2022-07-17 14:48:28,154
10545,2022-07-17 14:36:14,2022-07-17 16:00:08,462
10546,2022-07-17 15:18:56,2022-07-17 15:25:26,77
10547,2022-07-17 15:41:18,2022-07-17 15:49:56,77
10548,2022-07-17 15:46:56,2022-07-17 16:02:34,154
10549,2022-07-17 15:52:44,2022-07-17 16:12:57,154
10550,2022-07-17 15:53:37,2022-07-17 16:20:44,154
10551,2022-07-17 16:19:29,2022-07-17 16:34:06,77
10552,2022-07-17 16:56:13,2022-07-17 18:22:58,462
