,in,out,fee
1918,2022-05-11 00:07:32,2022-05-11 00:34:36,154
1919,2022-05-11 00:49:21,2022-05-11 01:01:32,77
1920,2022-05-11 00:51:51,2022-05-11 00:58:23,77
1921,2022-05-11 05:48:12,2022-05-11 05:58:34,77
1922,2022-05-11 05:50:38,2022-05-11 05:57:54,77
1923,2022-05-11 05:59:13,2022-05-11 06:08:36,77
1924,2022-05-11 06:55:19,2022-05-11 07:02:18,77
1925,2022-05-11 07:15:12,2022-05-11 07:28:10,77
1926,2022-05-11 08:00:47,2022-05-11 08:10:39,77
1927,2022-05-11 08:00:55,2022-05-11 08:16:37,154
1928,2022-05-11 08:07:25,2022-05-11 08:15:06,77
1929,2022-05-11 08:09:12,2022-05-11 08:17:52,77
1930,2022-05-11 08:18:06,2022-05-11 08:46:06,154
1931,2022-05-11 08:39:29,2022-05-11 08:46:34,77
1932,2022-05-11 08:44:29,2022-05-11 08:53:31,77
1933,2022-05-11 08:49:53,2022-05-11 09:00:55,77
1934,2022-05-11 08:55:29,2022-05-11 09:05:28,77
1935,2022-05-11 09:21:21,2022-05-11 09:29:46,77
1936,2022-05-11 09:22:28,2022-05-11 09:33:59,77
1937,2022-05-11 09:36:23,2022-05-11 09:45:34,77
1938,2022-05-11 10:15:19,2022-05-11 10:27:13,77
1939,2022-05-11 10:55:11,2022-05-11 11:06:18,77
1940,2022-05-11 11:11:30,2022-05-11 11:21:47,77
1941,2022-05-11 12:03:45,2022-05-11 12:53:30,308
1942,2022-05-11 12:14:35,2022-05-11 12:35:29,154
1943,2022-05-11 12:35:34,2022-05-11 12:53:16,154
1944,2022-05-11 12:36:01,2022-05-11 12:45:35,77
1945,2022-05-11 13:14:53,2022-05-11 14:00:46,308
1946,2022-05-11 13:46:40,2022-05-11 14:59:50,385
1947,2022-05-11 14:00:26,2022-05-11 14:02:06,77
1948,2022-05-11 14:02:23,2022-05-11 14:13:07,77
1949,2022-05-11 14:06:42,2022-05-11 14:21:17,77
1950,2022-05-11 14:30:09,2022-05-11 14:40:54,77
1951,2022-05-11 14:35:35,2022-05-11 14:49:34,77
1952,2022-05-11 15:16:34,2022-05-11 15:26:35,77
1953,2022-05-11 15:27:08,2022-05-11 17:47:04,770
1954,2022-05-11 15:51:29,2022-05-11 16:39:13,308
1955,2022-05-11 15:57:29,2022-05-11 17:08:24,385
1956,2022-05-11 16:22:55,2022-05-11 17:01:13,231
1957,2022-05-11 16:46:05,2022-05-11 16:58:40,77
1958,2022-05-11 17:07:49,2022-05-11 17:19:44,77
1959,2022-05-11 17:12:52,2022-05-11 17:18:07,77
1960,2022-05-11 17:16:25,2022-05-11 19:24:29,693
1961,2022-05-11 17:23:34,2022-05-11 17:31:37,77
1962,2022-05-11 17:35:39,2022-05-11 17:46:45,77
1963,2022-05-11 18:11:29,2022-05-11 18:16:59,77
1964,2022-05-11 18:21:27,2022-05-11 18:37:33,154
1965,2022-05-11 18:30:59,2022-05-11 20:52:28,770
1966,2022-05-11 19:33:56,2022-05-11 19:54:13,154
1967,2022-05-11 19:42:51,2022-05-11 20:10:37,154
1968,2022-05-11 20:18:02,2022-05-11 20:25:43,77
1969,2022-05-11 20:37:14,2022-05-11 20:49:12,77
1970,2022-05-11 20:54:19,2022-05-11 21:01:41,77
1971,2022-05-11 20:54:41,2022-05-11 21:06:39,77
1972,2022-05-11 21:14:02,2022-05-11 21:39:46,154
1973,2022-05-11 21:16:34,2022-05-11 21:25:08,77
1974,2022-05-11 21:18:11,2022-05-11 21:25:58,77
1975,2022-05-11 21:18:13,2022-05-11 21:25:51,77
1976,2022-05-11 21:35:11,2022-05-11 21:49:52,77
1977,2022-05-11 21:51:35,2022-05-11 22:01:04,77
1978,2022-05-11 22:39:35,2022-05-11 22:47:11,77
1979,2022-05-11 22:49:28,2022-05-11 22:57:36,77
1980,2022-05-11 23:17:52,2022-05-11 23:29:14,77
1981,2022-05-11 23:41:55,2022-05-11 23:52:35,77
1982,2022-05-12 01:18:28,2022-05-12 01:29:36,77
1983,2022-05-12 02:01:34,2022-05-12 02:11:39,77
1984,2022-05-12 06:04:26,2022-05-12 06:16:52,77
1985,2022-05-12 06:10:32,2022-05-12 06:22:21,77
1986,2022-05-12 07:12:15,2022-05-12 07:22:19,77
1987,2022-05-12 07:16:32,2022-05-12 07:25:18,77
1988,2022-05-12 07:58:08,2022-05-12 08:06:12,77
1989,2022-05-12 08:00:35,2022-05-12 08:11:37,77
1990,2022-05-12 08:10:03,2022-05-12 08:17:10,77
1991,2022-05-12 08:27:42,2022-05-12 08:45:43,154
1992,2022-05-12 08:30:43,2022-05-12 08:40:28,77
1993,2022-05-12 08:44:37,2022-05-12 08:55:08,77
1994,2022-05-12 09:14:35,2022-05-12 09:30:36,154
1995,2022-05-12 09:55:00,2022-05-12 10:04:31,77
1996,2022-05-12 10:00:51,2022-05-12 10:14:14,77
1997,2022-05-12 10:10:52,2022-05-12 13:54:05,1155
1998,2022-05-12 10:12:30,2022-05-12 10:23:49,77
1999,2022-05-12 10:19:10,2022-05-12 10:30:41,77
2000,2022-05-12 10:52:33,2022-05-12 11:15:42,154
2001,2022-05-12 11:56:21,2022-05-12 12:11:51,154
2002,2022-05-12 12:16:36,2022-05-12 12:35:53,154
2003,2022-05-12 13:02:15,2022-05-12 13:11:53,77
2004,2022-05-12 13:35:23,2022-05-12 14:38:59,385
2005,2022-05-12 14:26:52,2022-05-12 14:36:30,77
2006,2022-05-12 14:31:18,2022-05-12 14:46:06,77
2007,2022-05-12 14:56:36,2022-05-12 15:20:16,154
2008,2022-05-12 15:16:34,2022-05-12 16:07:08,308
2009,2022-05-12 15:17:46,2022-05-12 16:25:03,385
2010,2022-05-12 15:22:08,2022-05-12 15:34:10,77
2011,2022-05-12 15:35:35,2022-05-12 15:49:50,77
2012,2022-05-12 15:57:14,2022-05-12 16:09:50,77
2013,2022-05-12 16:23:55,2022-05-12 16:34:30,77
2014,2022-05-12 16:49:38,2022-05-12 17:00:31,77
2015,2022-05-12 16:51:51,2022-05-12 17:04:18,77
2016,2022-05-12 17:01:04,2022-05-12 17:13:02,77
2017,2022-05-12 17:10:39,2022-05-12 17:17:03,77
2018,2022-05-12 17:15:00,2022-05-12 20:45:22,1155
2019,2022-05-12 17:50:36,2022-05-12 17:56:42,77
2020,2022-05-12 17:54:53,2022-05-12 18:03:04,77
2021,2022-05-12 18:16:07,2022-05-12 18:26:06,77
2022,2022-05-12 18:30:09,2022-05-12 18:33:15,77
2023,2022-05-12 19:38:07,2022-05-12 19:46:40,77
2024,2022-05-12 19:39:50,2022-05-12 19:59:06,154
2025,2022-05-12 21:02:13,2022-05-12 21:05:25,77
2026,2022-05-12 21:15:39,2022-05-12 21:22:18,77
2027,2022-05-12 21:50:50,2022-05-12 22:02:03,77
2028,2022-05-12 21:53:08,2022-05-12 22:01:34,77
2029,2022-05-12 21:58:19,2022-05-12 22:25:26,154
2030,2022-05-12 23:15:58,2022-05-12 23:27:26,77
2031,2022-05-13 01:29:02,2022-05-13 01:39:34,77
2032,2022-05-13 01:29:07,2022-05-13 01:33:47,77
2033,2022-05-13 08:06:18,2022-05-13 08:14:37,77
2034,2022-05-13 08:30:16,2022-05-13 08:37:58,77
2035,2022-05-13 10:22:21,2022-05-13 10:39:58,154
2036,2022-05-13 11:33:02,2022-05-13 11:40:19,77
2037,2022-05-13 11:57:41,2022-05-13 12:14:48,154
2038,2022-05-13 12:10:20,2022-05-13 12:18:52,77
2039,2022-05-13 12:45:45,2022-05-13 12:54:34,77
2040,2022-05-13 13:44:31,2022-05-13 13:58:29,77
2041,2022-05-13 15:16:06,2022-05-13 19:10:40,1232
2042,2022-05-13 17:18:16,2022-05-13 17:54:37,231
2043,2022-05-13 21:51:42,2022-05-13 22:13:53,154
2044,2022-05-13 22:10:11,2022-05-13 22:21:11,77
2045,2022-05-13 22:28:21,2022-05-13 22:39:12,77
2046,2022-05-13 22:36:43,2022-05-13 22:47:33,77
2047,2022-05-13 23:12:27,2022-05-13 23:20:18,77
2048,2022-05-14 08:51:40,2022-05-14 09:02:59,77
2049,2022-05-14 10:36:42,2022-05-14 17:34:53,1500
2050,2022-05-14 10:53:58,2022-05-14 11:15:54,154
2051,2022-05-14 10:54:07,2022-05-14 11:16:22,154
2052,2022-05-14 11:18:41,2022-05-14 11:31:53,77
2053,2022-05-14 11:26:28,2022-05-14 13:21:25,616
2054,2022-05-14 11:31:26,2022-05-14 11:47:04,154
2055,2022-05-14 11:57:13,2022-05-14 12:07:31,77
2056,2022-05-14 12:18:58,2022-05-14 12:29:47,77
2057,2022-05-14 12:47:28,2022-05-14 12:55:15,77
2058,2022-05-14 12:57:31,2022-05-14 13:11:25,77
2059,2022-05-14 13:38:29,2022-05-14 14:03:22,154
2060,2022-05-14 13:40:41,2022-05-14 14:03:33,154
2061,2022-05-14 14:06:17,2022-05-14 14:20:37,77
2062,2022-05-14 14:17:04,2022-05-14 15:16:20,308
2063,2022-05-14 14:40:39,2022-05-14 20:34:17,1500
2064,2022-05-14 14:57:39,2022-05-14 15:07:28,77
2065,2022-05-14 15:01:56,2022-05-14 15:10:59,77
2066,2022-05-14 15:12:58,2022-05-14 15:33:33,154
2067,2022-05-14 15:13:34,2022-05-14 15:20:50,77
2068,2022-05-14 15:16:16,2022-05-14 15:29:04,77
2069,2022-05-14 15:28:51,2022-05-14 15:31:17,77
2070,2022-05-14 15:31:28,2022-05-14 17:18:09,616
2071,2022-05-14 16:00:01,2022-05-14 16:10:21,77
2072,2022-05-14 16:00:24,2022-05-14 17:25:10,462
2073,2022-05-14 16:07:19,2022-05-14 17:45:10,539
2074,2022-05-14 16:16:26,2022-05-14 16:40:19,154
2075,2022-05-14 16:43:36,2022-05-14 16:54:10,77
2076,2022-05-14 17:41:50,2022-05-14 17:55:46,77
2077,2022-05-14 17:52:25,2022-05-14 17:58:53,77
2078,2022-05-14 18:17:10,2022-05-14 18:27:27,77
2079,2022-05-14 18:45:40,2022-05-14 18:57:49,77
2080,2022-05-14 18:46:41,2022-05-14 18:59:03,77
2081,2022-05-14 18:47:50,2022-05-14 19:54:11,385
2082,2022-05-14 18:53:35,2022-05-14 20:29:00,539
2083,2022-05-14 19:03:17,2022-05-14 19:46:12,231
2084,2022-05-14 19:16:19,2022-05-14 19:28:04,77
2085,2022-05-14 19:32:16,2022-05-14 19:41:19,77
2086,2022-05-14 19:35:41,2022-05-14 19:45:46,77
2087,2022-05-14 20:44:31,2022-05-14 20:52:30,77
2088,2022-05-14 21:21:47,2022-05-14 21:30:55,77
2089,2022-05-14 21:33:23,2022-05-14 21:42:23,77
2090,2022-05-14 22:21:31,2022-05-14 22:34:28,77
2091,2022-05-14 22:59:45,2022-05-15 00:11:32,385
2092,2022-05-14 23:56:31,2022-05-15 00:12:13,154
2093,2022-05-15 06:06:13,2022-05-15 06:18:30,77
2094,2022-05-15 08:51:30,2022-05-15 09:06:56,154
2095,2022-05-15 09:25:10,2022-05-15 15:28:57,1500
2096,2022-05-15 09:57:03,2022-05-15 10:11:16,77
2097,2022-05-15 10:44:17,2022-05-15 10:52:32,77
2098,2022-05-15 11:12:02,2022-05-15 23:08:19,2732
2099,2022-05-15 11:13:54,2022-05-15 12:12:52,308
2100,2022-05-15 11:18:41,2022-05-15 11:37:33,154
2101,2022-05-15 12:12:18,2022-05-15 13:32:13,462
2102,2022-05-15 12:15:12,2022-05-15 13:39:10,462
2103,2022-05-15 12:15:46,2022-05-15 12:23:55,77
2104,2022-05-15 12:17:37,2022-05-15 18:12:48,1500
2105,2022-05-15 12:18:03,2022-05-15 18:12:37,1500
2106,2022-05-15 12:40:48,2022-05-15 15:32:59,924
2107,2022-05-15 12:48:35,2022-05-15 13:29:47,231
2108,2022-05-15 13:01:28,2022-05-15 13:26:37,154
2109,2022-05-15 13:08:39,2022-05-15 13:22:04,77
2110,2022-05-15 13:08:44,2022-05-15 13:21:30,77
2111,2022-05-15 13:14:00,2022-05-15 18:51:45,1500
2112,2022-05-15 13:14:23,2022-05-15 15:32:14,770
2113,2022-05-15 13:14:32,2022-05-15 18:52:30,1500
2114,2022-05-15 13:14:35,2022-05-15 16:33:39,1078
2115,2022-05-15 13:42:48,2022-05-15 16:34:16,924
2116,2022-05-15 13:43:13,2022-05-15 16:34:38,924
2117,2022-05-15 13:45:56,2022-05-15 13:58:06,77
2118,2022-05-15 13:56:33,2022-05-15 14:11:40,154
2119,2022-05-15 14:14:03,2022-05-15 14:33:39,154
2120,2022-05-15 14:20:06,2022-05-15 14:50:05,154
2121,2022-05-15 14:28:09,2022-05-15 14:56:42,154
2122,2022-05-15 14:40:30,2022-05-15 14:54:15,77
2123,2022-05-15 14:47:33,2022-05-15 15:04:24,154
2124,2022-05-15 14:53:36,2022-05-15 15:16:02,154
2125,2022-05-15 15:11:47,2022-05-15 15:21:20,77
2126,2022-05-15 16:16:24,2022-05-15 16:28:41,77
2127,2022-05-15 16:40:21,2022-05-15 17:34:25,308
2128,2022-05-15 19:50:13,2022-05-15 19:58:51,77
2129,2022-05-15 23:41:38,2022-05-15 23:50:18,77
2130,2022-05-16 00:55:47,2022-05-16 01:06:32,77
2131,2022-05-16 01:06:50,2022-05-16 01:22:14,154
2132,2022-05-16 05:07:35,2022-05-16 05:47:47,231
2133,2022-05-16 07:29:12,2022-05-16 07:36:11,77
2134,2022-05-16 07:41:22,2022-05-16 07:55:45,77
2135,2022-05-16 08:31:16,2022-05-16 08:40:28,77
2136,2022-05-16 14:17:41,2022-05-16 14:32:45,154
2137,2022-05-16 15:34:55,2022-05-16 15:45:56,77
2138,2022-05-16 15:46:34,2022-05-16 16:15:01,154
2139,2022-05-16 15:48:27,2022-05-16 15:59:41,77
2140,2022-05-16 18:10:09,2022-05-16 18:17:32,77
2141,2022-05-16 18:26:53,2022-05-16 19:02:14,231
2142,2022-05-16 19:08:06,2022-05-16 19:30:59,154
2143,2022-05-16 19:19:53,2022-05-16 19:49:52,154
2144,2022-05-16 19:24:50,2022-05-16 19:37:27,77
2145,2022-05-16 19:26:43,2022-05-16 19:51:13,154
2146,2022-05-16 19:33:37,2022-05-16 19:46:33,77
2147,2022-05-16 19:45:02,2022-05-16 19:50:56,77
2148,2022-05-16 19:56:47,2022-05-16 20:07:16,77
2149,2022-05-16 20:09:46,2022-05-16 20:18:30,77
2150,2022-05-16 20:39:43,2022-05-16 20:48:15,77
2151,2022-05-16 20:43:47,2022-05-16 20:52:50,77
2152,2022-05-16 21:43:58,2022-05-16 21:51:04,77
2153,2022-05-16 21:44:23,2022-05-16 21:53:35,77
2154,2022-05-16 21:51:16,2022-05-16 22:04:14,77
2155,2022-05-16 22:21:10,2022-05-16 22:27:33,77
2156,2022-05-16 22:23:36,2022-05-16 22:37:28,77
2157,2022-05-16 22:26:52,2022-05-16 22:37:21,77
2158,2022-05-16 22:30:14,2022-05-16 22:43:25,77
2159,2022-05-16 22:39:16,2022-05-16 22:45:21,77
2160,2022-05-16 22:40:11,2022-05-16 22:53:04,77
2161,2022-05-16 22:58:31,2022-05-16 23:15:05,154
2162,2022-05-17 00:27:41,2022-05-17 00:43:27,154
2163,2022-05-17 00:27:44,2022-05-17 00:39:06,77
2164,2022-05-17 07:03:27,2022-05-17 07:09:46,77
2165,2022-05-17 08:00:12,2022-05-17 08:08:21,77
2166,2022-05-17 08:05:07,2022-05-17 08:12:28,77
2167,2022-05-17 08:08:49,2022-05-17 08:19:30,77
2168,2022-05-17 08:18:57,2022-05-17 08:27:40,77
2169,2022-05-17 08:33:38,2022-05-17 08:41:42,77
2170,2022-05-17 08:44:52,2022-05-17 08:53:58,77
2171,2022-05-17 09:13:23,2022-05-17 09:20:53,77
2172,2022-05-17 09:24:29,2022-05-17 09:35:38,77
2173,2022-05-17 09:36:35,2022-05-17 10:31:14,308
2174,2022-05-17 10:32:15,2022-05-17 11:49:32,462
2175,2022-05-17 11:56:44,2022-05-17 19:41:57,1500
2176,2022-05-17 14:04:12,2022-05-17 14:26:49,154
2177,2022-05-17 14:34:36,2022-05-17 14:54:44,154
2178,2022-05-17 15:44:02,2022-05-17 15:54:03,77
2179,2022-05-17 16:02:58,2022-05-17 16:12:57,77
2180,2022-05-17 16:20:43,2022-05-17 17:46:46,462
2181,2022-05-17 16:27:50,2022-05-17 17:46:43,462
2182,2022-05-17 17:16:19,2022-05-17 17:27:56,77
2183,2022-05-17 17:20:45,2022-05-17 17:27:58,77
2184,2022-05-17 17:45:17,2022-05-17 18:04:11,154
2185,2022-05-17 18:13:06,2022-05-17 18:36:35,154
2186,2022-05-17 18:21:51,2022-05-17 18:32:16,77
2187,2022-05-17 18:42:26,2022-05-17 18:51:08,77
2188,2022-05-17 18:56:26,2022-05-17 19:06:02,77
2189,2022-05-17 19:21:56,2022-05-17 19:35:30,77
2190,2022-05-17 19:53:01,2022-05-17 20:05:35,77
2191,2022-05-17 20:15:17,2022-05-17 20:22:20,77
2192,2022-05-17 21:05:39,2022-05-17 21:12:19,77
2193,2022-05-17 21:17:13,2022-05-17 21:57:33,231
2194,2022-05-17 21:19:07,2022-05-17 21:28:57,77
2195,2022-05-17 21:28:56,2022-05-17 21:37:41,77
2196,2022-05-17 21:50:06,2022-05-17 21:58:46,77
2197,2022-05-17 22:40:41,2022-05-17 22:48:03,77
2198,2022-05-17 23:00:26,2022-05-17 23:09:39,77
2199,2022-05-17 23:11:30,2022-05-17 23:18:42,77
2200,2022-05-17 23:15:33,2022-05-17 23:27:07,77
2201,2022-05-18 00:23:47,2022-05-18 02:02:44,539
2202,2022-05-18 00:47:18,2022-05-18 00:59:45,77
2203,2022-05-18 00:48:16,2022-05-18 01:00:28,77
2204,2022-05-18 07:19:56,2022-05-18 07:29:07,77
2205,2022-05-18 07:29:19,2022-05-18 07:43:18,77
2206,2022-05-18 07:42:32,2022-05-18 07:55:33,77
2207,2022-05-18 07:45:57,2022-05-18 10:36:44,924
2208,2022-05-18 07:55:00,2022-05-18 08:02:22,77
2209,2022-05-18 07:57:04,2022-05-18 08:18:19,154
2210,2022-05-18 08:38:35,2022-05-18 08:48:27,77
2211,2022-05-18 08:41:26,2022-05-18 08:49:08,77
2212,2022-05-18 08:51:46,2022-05-18 09:02:34,77
2213,2022-05-18 09:00:57,2022-05-18 09:22:36,154
2214,2022-05-18 09:04:09,2022-05-18 09:12:27,77
2215,2022-05-18 09:10:21,2022-05-18 10:40:20,462
2216,2022-05-18 09:23:45,2022-05-18 12:10:52,924
2217,2022-05-18 09:23:51,2022-05-18 12:10:18,924
2218,2022-05-18 09:23:53,2022-05-18 09:38:19,77
2219,2022-05-18 09:31:59,2022-05-18 10:01:52,154
2220,2022-05-18 09:46:55,2022-05-18 09:56:56,77
2221,2022-05-18 10:04:07,2022-05-18 11:11:13,385
2222,2022-05-18 10:10:56,2022-05-18 10:19:20,77
2223,2022-05-18 11:30:33,2022-05-18 16:10:38,1463
2224,2022-05-18 12:11:05,2022-05-18 12:20:38,77
2225,2022-05-18 12:20:24,2022-05-18 12:44:40,154
2226,2022-05-18 12:32:16,2022-05-18 12:43:12,77
2227,2022-05-18 14:06:06,2022-05-18 14:18:15,77
2228,2022-05-18 14:18:26,2022-05-18 15:47:18,462
2229,2022-05-18 15:09:01,2022-05-18 17:13:55,693
2230,2022-05-18 15:25:19,2022-05-18 15:35:51,77
2231,2022-05-18 15:43:48,2022-05-18 16:02:19,154
2232,2022-05-18 16:11:17,2022-05-18 16:23:57,77
2233,2022-05-18 16:51:29,2022-05-18 17:04:45,77
2234,2022-05-18 17:10:06,2022-05-18 18:03:39,308
2235,2022-05-18 17:11:25,2022-05-18 17:37:22,154
2236,2022-05-18 17:27:22,2022-05-18 17:36:11,77
2237,2022-05-18 17:27:52,2022-05-18 17:37:17,77
2238,2022-05-18 17:35:56,2022-05-18 18:43:17,385
2239,2022-05-18 17:36:21,2022-05-18 17:57:56,154
2240,2022-05-18 17:49:26,2022-05-18 23:11:24,1500
2241,2022-05-18 17:54:12,2022-05-18 20:04:27,693
2242,2022-05-18 18:10:35,2022-05-18 18:24:55,77
2243,2022-05-18 18:37:02,2022-05-18 19:28:03,308
2244,2022-05-18 18:55:13,2022-05-18 19:06:37,77
2245,2022-05-18 19:25:58,2022-05-18 19:35:09,77
2246,2022-05-18 19:36:00,2022-05-18 19:57:19,154
2247,2022-05-18 19:48:10,2022-05-18 20:13:47,154
2248,2022-05-18 19:55:21,2022-05-18 20:13:23,154
2249,2022-05-18 20:43:04,2022-05-18 20:51:55,77
2250,2022-05-18 20:45:00,2022-05-18 21:00:50,154
2251,2022-05-18 21:19:57,2022-05-18 21:32:19,77
2252,2022-05-18 21:40:55,2022-05-18 21:51:03,77
2253,2022-05-18 21:55:08,2022-05-18 22:05:56,77
2254,2022-05-18 22:18:55,2022-05-18 22:27:27,77
2255,2022-05-18 22:35:11,2022-05-18 22:42:36,77
2256,2022-05-18 22:55:06,2022-05-18 23:27:34,231
2257,2022-05-19 00:47:35,2022-05-19 00:56:24,77
2258,2022-05-19 06:05:36,2022-05-19 06:17:31,77
2259,2022-05-19 06:06:02,2022-05-19 06:18:37,77
2260,2022-05-19 07:32:00,2022-05-19 07:40:34,77
2261,2022-05-19 07:34:54,2022-05-19 07:48:36,77
2262,2022-05-19 07:40:37,2022-05-19 07:54:34,77
2263,2022-05-19 07:54:05,2022-05-19 08:03:16,77
2264,2022-05-19 07:59:27,2022-05-19 08:10:38,77
2265,2022-05-19 08:34:20,2022-05-19 08:42:57,77
2266,2022-05-19 08:43:53,2022-05-19 08:49:43,77
2267,2022-05-19 09:19:53,2022-05-19 09:33:31,77
2268,2022-05-19 09:39:06,2022-05-19 09:47:17,77
2269,2022-05-19 09:41:33,2022-05-19 09:51:12,77
2270,2022-05-19 09:47:12,2022-05-19 10:00:47,77
2271,2022-05-19 10:00:29,2022-05-19 10:07:48,77
2272,2022-05-19 10:05:51,2022-05-19 10:13:10,77
2273,2022-05-19 10:10:07,2022-05-19 11:30:59,462
2274,2022-05-19 10:11:46,2022-05-19 10:20:43,77
2275,2022-05-19 10:19:44,2022-05-19 10:33:07,77
2276,2022-05-19 10:48:23,2022-05-19 11:02:06,77
2277,2022-05-19 10:51:04,2022-05-19 11:38:58,308
2278,2022-05-19 10:52:43,2022-05-19 11:01:08,77
2279,2022-05-19 11:26:27,2022-05-19 11:38:57,77
2280,2022-05-19 11:44:53,2022-05-19 11:48:16,77
2281,2022-05-19 12:20:50,2022-05-19 12:40:51,154
2282,2022-05-19 13:13:19,2022-05-19 13:26:43,77
2283,2022-05-19 13:16:44,2022-05-19 13:28:19,77
2284,2022-05-19 13:26:34,2022-05-19 13:39:49,77
2285,2022-05-19 13:28:34,2022-05-19 13:39:32,77
2286,2022-05-19 13:51:37,2022-05-19 14:03:14,77
2287,2022-05-19 14:07:33,2022-05-19 14:35:32,154
2288,2022-05-19 14:13:48,2022-05-19 14:23:19,77
2289,2022-05-19 15:01:24,2022-05-19 15:30:49,154
2290,2022-05-19 15:34:33,2022-05-19 15:45:49,77
2291,2022-05-19 15:35:38,2022-05-19 15:50:40,154
2292,2022-05-19 15:43:08,2022-05-19 17:09:51,462
2293,2022-05-19 16:10:11,2022-05-19 16:44:04,231
2294,2022-05-19 16:34:52,2022-05-19 16:50:23,154
2295,2022-05-19 17:22:28,2022-05-19 17:29:34,77
2296,2022-05-19 17:32:19,2022-05-19 18:50:08,462
2297,2022-05-19 17:54:57,2022-05-19 18:31:38,231
2298,2022-05-19 18:06:07,2022-05-19 18:13:34,77
2299,2022-05-19 18:55:23,2022-05-19 19:19:25,154
2300,2022-05-19 18:57:42,2022-05-19 19:08:37,77
2301,2022-05-19 19:21:11,2022-05-19 19:26:55,77
2302,2022-05-19 19:37:06,2022-05-19 19:59:03,154
2303,2022-05-19 19:40:18,2022-05-19 20:04:35,154
2304,2022-05-19 19:54:04,2022-05-19 20:05:51,77
2305,2022-05-19 20:02:40,2022-05-19 20:12:58,77
2306,2022-05-19 20:14:16,2022-05-19 20:24:34,77
2307,2022-05-19 20:32:51,2022-05-19 20:39:16,77
2308,2022-05-19 20:55:48,2022-05-19 21:08:57,77
2309,2022-05-19 21:56:08,2022-05-19 22:07:36,77
2310,2022-05-19 22:40:54,2022-05-20 10:35:20,2732
2311,2022-05-19 23:19:23,2022-05-19 23:30:20,77
2312,2022-05-19 23:24:05,2022-05-19 23:31:14,77
2313,2022-05-19 23:53:55,2022-05-20 00:05:09,77
2314,2022-05-20 05:48:29,2022-05-20 05:54:25,77
2315,2022-05-20 07:04:08,2022-05-20 08:10:49,385
2316,2022-05-20 07:57:57,2022-05-20 08:07:18,77
2317,2022-05-20 07:59:42,2022-05-20 08:08:56,77
2318,2022-05-20 08:04:11,2022-05-20 08:15:11,77
2319,2022-05-20 08:05:34,2022-05-20 08:16:41,77
2320,2022-05-20 08:08:38,2022-05-20 11:42:19,1155
2321,2022-05-20 08:52:27,2022-05-20 09:03:52,77
2322,2022-05-20 09:15:22,2022-05-20 10:41:50,462
2323,2022-05-20 09:31:50,2022-05-20 10:11:32,231
2324,2022-05-20 10:01:26,2022-05-20 10:31:31,231
2325,2022-05-20 10:06:14,2022-05-20 10:55:59,308
2326,2022-05-20 10:08:24,2022-05-20 10:21:45,77
2327,2022-05-20 10:16:24,2022-05-20 10:27:39,77
2328,2022-05-20 10:41:30,2022-05-20 12:32:34,616
2329,2022-05-20 10:46:08,2022-05-20 10:55:58,77
2330,2022-05-20 10:58:54,2022-05-20 11:04:40,77
2331,2022-05-20 11:16:56,2022-05-20 11:22:57,77
2332,2022-05-20 11:25:03,2022-05-20 16:27:06,1500
2333,2022-05-20 11:30:52,2022-05-20 16:37:59,1500
2334,2022-05-20 11:40:52,2022-05-20 11:48:06,77
2335,2022-05-20 12:29:11,2022-05-20 12:43:41,77
2336,2022-05-20 12:50:25,2022-05-20 13:24:01,231
2337,2022-05-20 13:06:06,2022-05-20 14:17:56,385
2338,2022-05-20 15:37:51,2022-05-20 15:57:28,154
2339,2022-05-20 15:58:40,2022-05-20 17:24:05,462
2340,2022-05-20 16:51:15,2022-05-20 17:01:14,77
2341,2022-05-20 17:07:03,2022-05-20 17:21:20,77
2342,2022-05-20 17:31:30,2022-05-20 17:43:42,77
2343,2022-05-20 17:48:36,2022-05-20 17:58:19,77
2344,2022-05-20 17:55:32,2022-05-20 18:09:17,77
2345,2022-05-20 18:05:29,2022-05-20 18:25:03,154
2346,2022-05-20 18:21:47,2022-05-20 18:29:36,77
2347,2022-05-20 18:36:44,2022-05-20 18:50:29,77
2348,2022-05-20 18:41:02,2022-05-20 18:52:15,77
2349,2022-05-20 18:42:48,2022-05-20 18:52:16,77
2350,2022-05-20 19:01:19,2022-05-20 19:16:56,154
2351,2022-05-20 19:27:56,2022-05-20 19:37:35,77
2352,2022-05-20 19:48:45,2022-05-20 20:06:15,154
2353,2022-05-20 20:01:05,2022-05-20 20:10:07,77
2354,2022-05-20 20:14:01,2022-05-20 20:24:32,77
2355,2022-05-20 20:18:11,2022-05-20 20:28:40,77
2356,2022-05-20 21:14:22,2022-05-20 21:23:39,77
2357,2022-05-20 21:25:40,2022-05-20 21:36:48,77
2358,2022-05-20 21:39:45,2022-05-20 21:47:11,77
2359,2022-05-20 22:02:41,2022-05-20 22:11:05,77
2360,2022-05-20 22:42:07,2022-05-20 22:55:11,77
2361,2022-05-20 22:46:37,2022-05-20 23:03:20,154
2362,2022-05-20 23:03:22,2022-05-20 23:11:06,77
2363,2022-05-21 00:19:50,2022-05-21 00:33:06,77
2364,2022-05-21 01:00:51,2022-05-21 01:51:17,308
2365,2022-05-21 01:08:27,2022-05-21 01:50:50,231
2366,2022-05-21 02:55:38,2022-05-21 03:24:54,154
2367,2022-05-21 06:39:49,2022-05-21 06:56:04,154
